IE_XML_ID~IE_NAME~IE_ID~IE_ACTIVE~IE_DETAIL_TEXT_TYPE~IE_CODE~IE_SORT~IE_TAGS~IP_PROP212~IP_PROP745~IP_PROP794~IP_PROP746~IP_PROP747~IP_PROP748~IP_PROP791~IP_PROP749~IP_PROP750~IP_PROP751~IP_PROP793~IP_PROP780~IP_PROP752~IP_PROP753~IP_PROP754~IP_PROP755~IP_PROP792~IP_PROP756~IP_PROP758~IP_PROP759~IP_PROP789~IP_PROP760~IP_PROP761~IP_PROP762~IP_PROP763~IP_PROP783~IP_PROP784~IP_PROP785~IP_PROP764~IP_PROP765~IP_PROP766~IP_PROP790~IP_PROP767~IP_PROP768~IP_PROP769~IP_PROP770~IP_PROP771~IP_PROP772~IP_PROP773~IP_PROP776~IP_PROP777~IP_PROP787~IP_PROP788~IP_PROP778~IP_PROP779~IC_GROUP0~IC_GROUP1
13692~РђРІС‚РѕРїРѕРіСЂСѓР·С‡РёРєРё Yale GP15AK~13692~Y~text~avtopogruzchiki-yale-gp15ak~500~~474~1840~~1975~137/1600~2060~~~1070/1070~MAZDA FE~~~2275~~~52~~~~~~~30,8~~1500~~~~4,98~39/25~~~~17.5/18.5~~~~600/635~~Automat1c~18140~~~~2610~РЎРєР»Р°РґСЃРєР°СЏ С‚РµС…РЅРёРєР°~Р’РёР»РѕС‡РЅС‹Рµ РїРѕРіСЂСѓР·С‡РёРєРё
13693~РђРІС‚РѕРїРѕРіСЂСѓР·С‡РёРє Yale GP18AK~13693~Y~text~avtopogruzchik-Yale-GP18AK~500~~474~1895~~2010~137/1600~2060~~~1135/1070~MAZDA FE~~~2310~~~52~~~~~~~30.авг~~1750~~~~апр.98~33/23~~~~18.5/19.0~~~~600/635~~Automat1c~17100~~~~2865~РЎРєР»Р°РґСЃРєР°СЏ С‚РµС…РЅРёРєР°~Р’РёР»РѕС‡РЅС‹Рµ РїРѕРіСЂСѓР·С‡РёРєРё
13694~РђРІС‚РѕРїРѕРіСЂСѓР·С‡РёРє Yale GP20AK~13694~Y~text~avtopogruzchik-Yale-GP20AK~500~~474~1915~~2040~137/1600~2060~~~1135/1070~MAZDA FE~~~2350~~~52~~~~~~~30.авг~~2000~~~~Р°РїСЂ.98~30/21~~~~18.0/19.0~~~~595/635~~Automat1c~17170~~~~3050~РЎРєР»Р°РґСЃРєР°СЏ С‚РµС…РЅРёРєР°~Р’РёР»РѕС‡РЅС‹Рµ РїРѕРіСЂСѓР·С‡РёРєРё
13695~РђРІС‚РѕРїРѕРіСЂСѓР·С‡РёРє Yale GDP15AK~13695~Y~text~avtopogruzchik-Yale-GDP15AK~500~~474~1840~~1975~150/1400~2060~~~1070/1070~Yanmar 4TNE92~~~2275~~~52~~~~~~~32.8~~1500~~~~апр.59~38/25~~~~17.5/18.0~~~~630/670~~Automat1c~18430~~~~2695~РЎРєР»Р°РґСЃРєР°СЏ С‚РµС…РЅРёРєР°~Р’РёР»РѕС‡РЅС‹Рµ РїРѕРіСЂСѓР·С‡РёРєРё
13696~РђРІС‚РѕРїРѕРіСЂСѓР·С‡РёРє Yale GDP18AK~13696~Y~text~avtopogruzchik-Yale-GDP18AK~500~~474~1895~~2010~150/1400~2060~~~1135/1070~Yanmar 4TNE92~~~2310~~~52~~~~~~~32.8~~1750~~~~апр.59~33/23~~~~18.0/19.0~~~~620/670~~Automat1c~17390~~~~2945~РЎРєР»Р°РґСЃРєР°СЏ С‚РµС…РЅРёРєР°~Р’РёР»РѕС‡РЅС‹Рµ РїРѕРіСЂСѓР·С‡РёРєРё
13697~РђРІС‚РѕРїРѕРіСЂСѓР·С‡РёРє Yale GDP20AK~13697~Y~text~avtopogruzchik-Yale-GDP20AK~500~~474~1915~~2040~150/1400~2060~~~1135/1070~Yanmar 4TNE92~~~2350~~~52~~~~~~~32.8~~2000~~~~апр.59~30/21~~~~18.0/19.0~~~~610/670~~Automat1c~17460~~~~3135~РЎРєР»Р°РґСЃРєР°СЏ С‚РµС…РЅРёРєР°~Р’РёР»РѕС‡РЅС‹Рµ РїРѕРіСЂСѓР·С‡РёРєРё
13698~РђРІС‚РѕРїРѕРіСЂСѓР·С‡РёРє Yale GP25RK~13698~Y~text~avtopogruzchik-Yale-GP25RK~500~~474~2070~~2210~137/1600~2130~~~1160/1140~MAZDA FE~~~2600~~~69~~~~~~~33.8~~2500~~~~апр.98~26/24~~~~18.0/18.5~~~~550/595~~Automat1c~18820~~~~3800~РЎРєР»Р°РґСЃРєР°СЏ С‚РµС…РЅРёРєР°~Р’РёР»РѕС‡РЅС‹Рµ РїРѕРіСЂСѓР·С‡РёРєРё
13699~РђРІС‚РѕРїРѕРіСЂСѓР·С‡РёРє Yale GDP25RK~13699~Y~text~avtopogruzchik-Yale-GDP25RK~500~~474~2070~~2210~150/1400~2130~~~1160/1140~Yanmar 4TNE92~~~2600~~~69~~~~~~~37.4~~2500~~~~апр.59~27/24~~~~17.5/18.5~~~~590/620~~Automat1c~19830~~~~3880~РЎРєР»Р°РґСЃРєР°СЏ С‚РµС…РЅРёРєР°~Р’РёР»РѕС‡РЅС‹Рµ РїРѕРіСЂСѓР·С‡РёРєРё
13700~РђРІС‚РѕРїРѕРіСЂСѓР·С‡РёРє Yale GP30TK~13700~Y~text~avtopogruzchik-Yale-GP30TK~500~~474~~~~~~~~~ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~РЎРєР»Р°РґСЃРєР°СЏ С‚РµС…РЅРёРєР°~Р’РёР»РѕС‡РЅС‹Рµ РїРѕРіСЂСѓР·С‡РёРєРё
